quarter,quarter_time,hb,hbt,hbtqf,cancer_type,cancer_type_qf,hbqf,referrals_standard,referrals,referrals_standard_qf,referrals_standard_qf_values,referrals_treated_standard,referrals_treated,referrals_treated_qf,referrals_treated_qf_values
2021Q4,2021 Q4,S08000019,S08000032,NA,Head & Neck,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2021Q4,2021 Q4,S08000019,S08000032,NA,Head & Neck,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2021Q4,2021 Q4,S08000019,SB0801,NA,Lung,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2021Q4,2021 Q4,S08000019,SB0801,NA,Lung,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Breast,NA,NA,31day_standard,156,31day_standard_qf,NA,within31days,119,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Breast,NA,NA,62day_standard,123,62day_standard_qf,NA,within62days,101,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Cervical,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Cervical,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Colorectal,NA,NA,31day_standard,108,31day_standard_qf,NA,within31days,99,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Colorectal,NA,NA,62day_standard,75,62day_standard_qf,NA,within62days,41,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Head & Neck,NA,NA,31day_standard,25,31day_standard_qf,NA,within31days,25,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Head & Neck,NA,NA,62day_standard,8,62day_standard_qf,NA,within62days,8,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Lung,NA,NA,31day_standard,83,31day_standard_qf,NA,within31days,82,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Lung,NA,NA,62day_standard,43,62day_standard_qf,NA,within62days,33,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Lymphoma,NA,NA,31day_standard,35,31day_standard_qf,NA,within31days,35,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Lymphoma,NA,NA,62day_standard,11,62day_standard_qf,NA,within62days,6,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Melanoma,NA,NA,31day_standard,41,31day_standard_qf,NA,within31days,40,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Melanoma,NA,NA,62day_standard,18,62day_standard_qf,NA,within62days,14,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Ovarian,NA,NA,31day_standard,14,31day_standard_qf,NA,within31days,14,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Ovarian,NA,NA,62day_standard,6,62day_standard_qf,NA,within62days,6,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Upper GI,NA,NA,31day_standard,76,31day_standard_qf,NA,within31days,76,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Upper GI,NA,NA,62day_standard,48,62day_standard_qf,NA,within62days,48,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Urological,NA,NA,31day_standard,165,31day_standard_qf,NA,within31days,149,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000020,NA,Urological,NA,NA,62day_standard,57,62day_standard_qf,NA,within62days,30,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000024,NA,Urological,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000025,NA,Lymphoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000025,NA,Lymphoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000020,S08000031,NA,Colorectal,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000020,S08000031,NA,Colorectal,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000020,SB0801,NA,Colorectal,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2021Q4,2021 Q4,S08000020,SB0801,NA,Colorectal,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000020,SB0801,NA,Upper GI,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000020,NA,Lung,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000020,NA,Ovarian,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000020,NA,Ovarian,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000020,NA,Urological,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000020,NA,Urological,NA,NA,62day_standard,7,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Breast,NA,NA,31day_standard,71,31day_standard_qf,NA,within31days,61,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Breast,NA,NA,62day_standard,58,62day_standard_qf,NA,within62days,54,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Colorectal,NA,NA,31day_standard,58,31day_standard_qf,NA,within31days,57,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Colorectal,NA,NA,62day_standard,49,62day_standard_qf,NA,within62days,39,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Head & Neck,NA,NA,31day_standard,10,31day_standard_qf,NA,within31days,10,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Head & Neck,NA,NA,62day_standard,9,62day_standard_qf,NA,within62days,8,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Lung,NA,NA,31day_standard,41,31day_standard_qf,NA,within31days,41,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Lung,NA,NA,62day_standard,30,62day_standard_qf,NA,within62days,27,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Lymphoma,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,8,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Lymphoma,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Melanoma,NA,NA,31day_standard,19,31day_standard_qf,NA,within31days,18,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Melanoma,NA,NA,62day_standard,14,62day_standard_qf,NA,within62days,11,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Ovarian,NA,NA,31day_standard,6,31day_standard_qf,NA,within31days,6,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Ovarian,NA,NA,62day_standard,6,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Upper GI,NA,NA,31day_standard,35,31day_standard_qf,NA,within31days,33,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Upper GI,NA,NA,62day_standard,27,62day_standard_qf,NA,within62days,23,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Urological,NA,NA,31day_standard,82,31day_standard_qf,NA,within31days,79,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000022,NA,Urological,NA,NA,62day_standard,59,62day_standard_qf,NA,within62days,49,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000024,NA,Urological,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000024,NA,Urological,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000030,NA,Head & Neck,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,0,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000030,NA,Head & Neck,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Colorectal,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Colorectal,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Lung,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Melanoma,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Melanoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Upper GI,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Upper GI,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Urological,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000022,S08000031,NA,Urological,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000022,SB0801,NA,Lung,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2021Q4,2021 Q4,S08000022,SB0801,NA,Lung,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000015,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000015,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000016,NA,Breast,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000016,NA,Breast,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000019,NA,Breast,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000019,NA,Breast,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Breast,NA,NA,31day_standard,285,31day_standard_qf,NA,within31days,285,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Breast,NA,NA,62day_standard,247,62day_standard_qf,NA,within62days,247,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Cervical,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Cervical,NA,NA,62day_standard,6,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Colorectal,NA,NA,31day_standard,150,31day_standard_qf,NA,within31days,141,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Colorectal,NA,NA,62day_standard,116,62day_standard_qf,NA,within62days,85,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Head & Neck,NA,NA,31day_standard,38,31day_standard_qf,NA,within31days,38,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Head & Neck,NA,NA,62day_standard,24,62day_standard_qf,NA,within62days,21,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Lung,NA,NA,31day_standard,152,31day_standard_qf,NA,within31days,152,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Lung,NA,NA,62day_standard,72,62day_standard_qf,NA,within62days,68,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Lymphoma,NA,NA,31day_standard,35,31day_standard_qf,NA,within31days,35,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Lymphoma,NA,NA,62day_standard,10,62day_standard_qf,NA,within62days,9,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Melanoma,NA,NA,31day_standard,44,31day_standard_qf,NA,within31days,44,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Melanoma,NA,NA,62day_standard,28,62day_standard_qf,NA,within62days,23,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Ovarian,NA,NA,31day_standard,12,31day_standard_qf,NA,within31days,12,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Ovarian,NA,NA,62day_standard,8,62day_standard_qf,NA,within62days,8,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Upper GI,NA,NA,31day_standard,104,31day_standard_qf,NA,within31days,104,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Upper GI,NA,NA,62day_standard,64,62day_standard_qf,NA,within62days,58,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Urological,NA,NA,31day_standard,214,31day_standard_qf,NA,within31days,207,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000024,NA,Urological,NA,NA,62day_standard,145,62day_standard_qf,NA,within62days,84,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000029,NA,Breast,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000029,NA,Breast,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000024,S08000032,NA,Upper GI,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000024,S08000032,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000020,NA,Ovarian,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000020,NA,Upper GI,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000020,NA,Upper GI,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000020,NA,Urological,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,0,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000020,NA,Urological,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Colorectal,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Colorectal,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Melanoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Melanoma,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Upper GI,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Urological,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000025,S08000025,NA,Urological,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000020,NA,Head & Neck,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000020,NA,Head & Neck,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000020,NA,Lung,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000020,NA,Upper GI,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000020,NA,Upper GI,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Breast,NA,NA,31day_standard,7,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Breast,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Colorectal,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Colorectal,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Lung,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Lung,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Lymphoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Melanoma,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Upper GI,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Urological,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,8,within31days_qf,NA
2021Q4,2021 Q4,S08000026,S08000026,NA,Urological,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Colorectal,NA,NA,31day_standard,8,31day_standard_qf,NA,within31days,7,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Colorectal,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Lung,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Lung,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,5,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Upper GI,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,2,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Urological,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000022,NA,Urological,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Colorectal,NA,NA,31day_standard,5,31day_standard_qf,NA,within31days,5,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Colorectal,NA,NA,62day_standard,5,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Lung,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Lung,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,4,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Upper GI,NA,NA,31day_standard,4,31day_standard_qf,NA,within31days,4,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Upper GI,NA,NA,62day_standard,2,62day_standard_qf,NA,within62days,2,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Urological,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000028,NA,Urological,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Ovarian,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Ovarian,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Upper GI,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Upper GI,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Urological,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000028,S08000031,NA,Urological,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000028,SB0801,NA,Lung,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Breast,NA,NA,31day_standard,3,31day_standard_qf,NA,within31days,3,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Breast,NA,NA,62day_standard,3,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Cervical,NA,NA,31day_standard,2,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Cervical,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,0,within62days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Colorectal,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Colorectal,NA,NA,62day_standard,1,62day_standard_qf,NA,within62days,1,within62days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Head & Neck,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Head & Neck,NA,NA,62day_standard,4,62day_standard_qf,NA,within62days,3,within62days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Lung,NA,NA,31day_standard,19,31day_standard_qf,NA,within31days,19,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Lung,NA,NA,62day_standard,14,62day_standard_qf,NA,within62days,10,within62days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Ovarian,NA,NA,31day_standard,1,31day_standard_qf,NA,within31days,1,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Upper GI,NA,NA,31day_standard,9,31day_standard_qf,NA,within31days,9,within31days_qf,NA
2021Q4,2021 Q4,S08000029,S08000024,NA,Upper GI,NA,NA,62day_standard,6,62day_standard_qf,NA,within62days,2,within62days_qf,NA
